datetimestamp,gameid,x_cord,y_cord,points,direction,speed
2019-10-26 18:10:30,95,73,67,250,24,9
2019-10-24 22:31:23,68,53,85,752,138,6
2019-04-04 18:10:29,85,35,75,319,264,0
2019-07-20 09:08:39,46,9,48,448,303,4
2019-07-14 14:06:34,21,25,49,5,313,2
2019-12-25 15:49:53,87,86,90,888,104,4
2019-01-06 16:40:32,23,65,98,965,142,0
2019-05-21 17:18:37,93,69,73,444,309,3
2019-10-30 16:49:33,34,43,51,189,332,0
2019-09-13 07:05:49,78,71,65,854,169,4
2019-05-19 01:50:21,46,84,68,574,52,2
2019-06-08 13:34:25,90,70,79,84,165,3
2019-01-15 11:36:42,94,82,34,985,169,9
2019-07-18 23:06:45,8,65,97,243,222,3
2019-08-22 11:39:01,31,42,67,46,22,0
2019-07-28 12:45:53,21,48,86,16,27,1
2019-06-02 09:28:36,46,95,41,416,22,3
2019-12-02 12:21:20,47,68,70,587,7,5
2019-10-24 21:43:51,16,96,84,512,191,0
2019-05-04 23:36:18,71,20,89,18,198,9
2019-12-26 06:25:26,5,70,47,258,252,6
2019-09-29 22:20:33,61,38,61,901,310,9
2019-07-28 07:51:09,6,62,58,693,201,3
2019-01-18 20:23:04,17,48,37,875,42,5
2019-07-30 14:05:49,93,7,81,879,251,5
2019-02-28 19:03:34,67,61,83,375,175,1
2019-10-14 07:04:52,20,78,91,565,185,9
2019-05-12 20:13:36,84,54,90,489,130,6
2019-10-29 21:01:56,25,72,90,526,330,0
2019-04-20 02:26:25,30,76,80,135,37,6
2019-07-15 08:54:21,33,78,65,310,257,1
2019-02-07 13:07:24,85,63,98,746,352,4
2019-10-13 08:35:03,23,29,94,2,243,2
2019-11-19 21:02:38,79,81,25,502,293,4
2019-05-18 04:02:11,86,79,87,758,187,1
2019-06-20 00:06:58,89,68,18,125,118,8
2019-06-24 11:38:31,77,82,84,745,240,8
2019-03-06 02:27:02,38,56,87,587,254,9
2019-03-15 17:09:30,35,60,82,95,48,1
2019-05-22 08:35:23,43,46,76,620,120,4
2019-02-10 18:43:05,42,80,46,721,327,1
2019-04-17 04:50:07,94,91,95,353,230,5
2019-01-10 07:52:45,36,77,32,822,76,2
2019-05-13 19:20:05,4,78,67,273,66,2
2019-09-08 07:35:27,59,0,57,795,357,0
2019-09-28 12:53:08,4,91,88,944,44,4
2019-12-21 17:01:43,25,32,55,464,119,6
2019-11-07 05:36:39,32,56,32,57,350,2
2019-11-11 01:37:31,58,72,70,822,24,9
2019-07-21 17:40:26,18,73,53,442,327,8
2019-11-03 07:38:49,17,53,77,179,285,7
2019-02-24 11:21:42,96,29,82,536,84,2
2019-02-10 09:29:17,35,25,68,473,19,8
2019-02-06 01:46:11,30,65,35,496,20,0
2019-07-04 23:45:33,36,86,90,629,285,6
2019-12-02 07:29:34,13,9,54,747,62,1
2019-09-09 00:47:51,33,53,61,455,300,9
2019-11-02 10:06:00,41,43,57,318,165,6
2019-07-10 13:21:44,9,14,69,419,6,5
2019-12-20 10:24:27,93,73,12,411,298,7
2019-11-21 09:03:21,18,23,69,216,217,0
2019-08-29 21:15:28,54,15,71,411,215,0
2019-12-16 13:45:02,93,79,96,617,89,4
2019-11-25 19:51:29,47,81,60,973,310,6
2019-05-16 01:02:26,74,63,67,348,215,1
2019-05-19 15:28:36,52,27,85,597,273,0
2019-01-11 10:02:06,23,55,61,985,94,0
2019-03-24 14:58:16,56,53,92,634,259,4
2019-08-23 07:18:53,94,33,91,886,222,3
2019-04-30 12:47:55,43,53,61,12,25,5
2019-04-14 04:26:56,12,73,80,441,69,8
2019-06-03 06:52:57,54,69,61,250,305,7
2019-12-29 03:18:04,30,43,90,183,125,4
2019-06-24 05:23:58,3,48,3,912,249,7
2019-03-02 19:29:00,35,74,70,508,136,5
2019-11-08 10:52:45,97,63,64,203,113,8
2019-06-23 13:08:13,54,50,75,510,304,5
2019-05-25 20:17:50,88,71,43,117,247,9
2019-09-20 16:08:39,27,80,37,508,152,6
2019-02-08 06:03:53,5,80,98,580,12,3
2019-03-27 09:08:58,59,51,86,321,359,0
2019-07-01 01:45:58,18,37,31,422,329,8
2019-01-25 02:42:30,90,70,14,780,275,1
2019-12-23 20:29:44,88,90,98,659,7,7
2019-09-27 04:24:15,42,29,89,50,183,5
2019-11-16 16:16:36,75,55,62,806,244,4
2019-04-02 03:08:34,59,68,96,51,284,1
2019-02-12 10:44:34,54,74,79,400,178,5
2019-06-30 06:48:20,95,69,73,540,302,4
2019-01-26 21:12:36,15,69,55,683,19,4
2019-10-29 05:26:25,15,59,38,40,152,9
2019-04-07 07:31:24,59,67,73,664,173,2
2019-07-16 20:51:28,11,91,83,594,127,5
2019-04-26 22:35:51,68,80,66,92,130,7
2019-11-06 08:15:08,84,48,79,900,229,1
2019-09-06 03:16:03,46,87,73,54,36,4
2019-05-03 07:36:03,82,42,77,898,104,3
2019-05-04 14:30:05,70,75,72,906,347,3
2019-05-08 21:01:49,11,92,84,800,348,6
2019-04-19 08:13:06,81,67,39,477,323,8
2019-08-24 17:37:34,7,84,91,151,134,8
2019-06-22 08:44:22,5,35,89,532,99,4
2019-03-28 06:02:10,16,72,76,99,35,5
2019-12-23 22:13:09,50,46,43,545,83,6
2019-12-31 10:33:44,27,70,85,330,180,0
2019-10-31 02:14:11,26,91,40,319,224,7
2019-08-18 03:02:55,59,74,58,606,166,0
2019-10-24 21:46:23,34,97,79,551,340,6
2019-10-03 02:58:31,40,61,85,0,248,9
2019-11-02 04:22:17,63,63,97,248,75,1
2019-03-11 16:52:57,20,77,88,742,103,8
2019-03-23 16:02:14,13,91,48,563,104,0
2019-08-09 04:36:35,99,68,48,137,189,2
2019-06-29 17:55:52,48,42,75,950,277,8
2019-04-18 17:39:46,71,70,65,173,45,5
2019-12-28 03:57:09,40,82,16,669,133,8
2019-03-22 07:14:19,20,58,93,823,139,2
2019-08-10 05:59:55,57,53,39,909,185,0
2019-07-06 16:13:46,14,60,86,584,110,8
2019-05-16 11:45:23,36,66,35,195,328,9
2019-10-21 12:45:11,80,80,93,317,355,9
2019-04-22 19:15:32,9,93,60,407,134,0
2019-03-31 09:30:32,2,56,97,594,222,0
2019-01-07 12:42:48,95,46,16,966,235,2
2019-05-23 19:09:25,62,47,80,16,73,7
2019-08-31 06:19:51,28,83,93,877,255,4
2019-03-03 22:05:01,11,83,61,896,12,5
2019-08-21 08:54:45,75,88,93,431,326,6
2019-05-03 21:18:18,12,84,19,255,60,5
2019-04-27 13:29:44,86,38,85,498,18,5
2019-08-19 01:38:31,20,30,89,537,268,7
2019-11-09 23:16:13,40,84,41,574,220,3
2019-11-17 15:47:17,41,73,74,453,169,0
2019-12-06 02:57:04,5,11,61,511,9,6
2019-11-03 10:07:29,47,66,56,51,193,0
2019-11-28 01:56:08,79,91,48,862,262,9
2019-08-12 03:22:07,3,86,93,881,30,2
2019-10-24 04:07:13,96,44,82,514,312,5
2019-08-17 14:52:40,90,74,66,283,100,2
2019-10-26 15:34:13,22,83,80,326,203,6
2019-06-06 06:06:43,38,90,35,387,99,9
2019-02-06 05:21:51,18,56,41,212,258,0
2019-03-18 06:59:29,86,86,71,654,172,5
2019-05-23 09:07:47,89,56,68,736,243,0
2019-03-15 09:43:50,76,39,25,401,327,3
2019-02-13 13:56:24,65,87,88,916,17,4
2019-12-04 10:52:59,49,8,92,991,301,3
2019-07-14 23:21:09,60,21,86,723,118,2
2019-02-01 05:41:42,66,84,96,32,41,9
2019-07-27 13:14:15,96,34,68,326,139,5
2019-10-02 02:01:41,51,72,26,803,57,1
2019-01-07 18:24:14,49,36,67,419,6,3
2019-05-09 07:54:33,0,88,87,328,165,2
2019-02-28 22:43:36,34,81,64,46,337,6
2019-08-31 05:25:13,82,80,94,283,272,8
2019-09-17 19:49:33,93,10,62,538,70,1
2019-06-03 14:57:23,77,20,69,473,122,0
2019-01-10 17:55:13,28,78,46,282,281,3
2019-03-26 11:47:08,41,84,83,215,194,4
2019-12-20 19:50:24,19,81,62,9,172,7
2019-11-19 11:46:25,13,84,17,887,330,4
2019-04-07 15:10:12,72,47,28,76,229,7
2019-01-30 05:43:27,94,30,56,551,245,1
2019-11-04 20:43:16,21,96,97,202,202,1
2019-08-18 05:16:43,70,57,88,419,317,0
2019-06-21 21:23:15,81,85,69,869,135,2
2019-04-29 12:01:50,92,79,92,537,33,1
2019-02-25 07:39:40,99,21,40,487,50,5
2019-04-26 21:28:26,78,75,90,462,31,0
2019-01-18 18:30:24,0,75,80,886,272,8
2019-03-24 03:17:39,64,58,41,164,354,7
2019-07-03 19:25:50,73,33,86,718,321,9
2019-01-26 18:58:00,67,52,62,190,265,6
2019-11-22 15:27:39,20,43,21,794,50,8
2019-01-07 01:41:30,7,49,82,64,15,6
2019-04-19 12:58:02,99,71,77,841,160,1
2019-05-01 21:21:25,89,24,94,414,349,7
2019-12-09 16:58:13,40,50,73,312,228,3
2019-12-08 17:37:16,28,73,58,859,90,8
2019-04-23 04:44:07,5,71,91,653,357,6
2019-11-28 05:48:06,34,79,83,888,290,8
2019-04-24 02:46:32,91,48,60,335,6,2
2019-05-30 18:43:15,15,14,60,571,244,9
2019-07-19 12:29:46,43,70,72,356,150,5
2019-02-13 20:48:01,55,68,40,330,286,0
2019-08-23 13:35:42,49,6,48,737,185,8
2019-02-17 04:00:56,72,41,23,920,303,7
2019-03-20 23:17:09,23,87,34,110,72,1
2019-06-07 03:17:12,14,83,69,598,150,0
2019-05-14 15:04:28,26,23,61,17,117,9
2019-01-28 05:19:28,83,90,84,650,306,6
2019-01-24 23:18:09,22,89,51,589,19,1
2019-01-18 08:12:09,31,87,70,530,147,6
2019-06-08 19:46:31,97,75,77,602,89,8
2019-07-18 09:31:07,51,84,7,769,249,3
2019-07-27 06:40:01,53,80,61,136,4,3
2019-04-04 00:08:24,77,95,60,651,166,4
2019-12-11 01:30:43,67,85,48,302,6,4
2019-05-19 11:38:33,79,82,47,763,288,1
2019-09-14 12:26:14,64,53,36,195,76,2
2019-03-08 17:01:05,99,48,50,654,295,1
2019-09-05 23:01:11,7,35,65,66,37,4
2019-11-20 21:31:21,25,79,98,655,128,4
2019-12-04 04:20:21,73,27,62,653,302,3
2019-10-16 23:23:17,64,69,92,406,124,0
2019-05-13 20:09:10,17,89,95,676,262,3
2019-08-12 19:37:02,50,51,75,640,164,4
2019-07-12 01:59:11,86,32,24,262,284,6
2019-11-14 02:22:39,97,49,92,741,80,4
2019-02-02 23:02:04,59,59,74,474,63,5
2019-03-15 07:22:40,22,63,95,20,283,4
2019-07-02 21:45:18,34,10,81,527,319,8
2019-12-06 12:20:54,47,24,75,972,330,0
2019-07-22 12:15:19,98,80,60,56,218,6
2019-08-12 19:29:50,60,26,92,363,348,0
2019-08-22 13:42:08,69,51,55,71,320,6
2019-05-10 20:39:24,38,51,95,408,26,8
2019-08-26 17:10:11,7,96,96,158,26,5
2019-05-10 14:36:30,39,91,60,714,250,5
2019-09-20 10:51:35,76,58,88,921,175,9
2019-04-06 02:27:40,42,52,86,641,346,0
2019-05-13 22:07:04,93,33,98,216,46,3
2019-12-31 22:32:35,53,75,67,927,357,4
2019-10-13 04:50:39,28,46,90,257,44,3
2019-04-06 12:09:04,20,53,74,433,328,9
2019-08-09 02:07:15,51,70,74,978,171,2
2019-01-25 21:08:19,6,78,82,325,164,5
2019-02-02 05:00:34,63,74,84,89,359,2
2019-11-09 10:26:44,19,45,85,646,28,4
2019-02-23 15:24:41,65,35,96,978,321,3
2019-03-29 05:38:24,8,34,67,333,7,9
2019-06-06 07:21:16,83,69,20,54,350,2
2019-03-01 19:28:53,97,13,55,936,297,4
2019-07-22 20:34:51,47,55,48,637,138,8
2019-10-14 12:55:17,40,70,62,395,254,0
2019-08-12 04:15:15,7,91,78,334,279,0
2019-10-19 06:38:32,17,81,64,903,133,4
2019-08-02 10:52:09,82,59,91,124,77,3
2019-10-11 11:35:53,72,10,47,607,31,4
2019-10-25 07:19:32,86,83,70,213,64,4
2019-11-06 02:22:41,99,43,14,952,37,6
2019-06-05 02:51:31,91,74,26,598,256,3
2019-03-17 01:59:39,82,79,84,185,16,0
2019-06-22 06:45:40,66,84,88,894,258,1
2019-10-23 20:42:20,4,72,79,727,215,1
2019-11-28 01:39:43,52,82,72,672,101,1
2019-02-28 13:25:23,15,37,58,760,129,0
2019-09-03 10:45:59,70,60,85,47,28,2
2019-10-17 14:01:38,29,48,52,720,184,6
2019-02-26 15:03:52,32,67,73,667,345,8
2019-03-26 08:45:52,69,78,50,131,135,4
2019-12-23 12:30:14,93,61,82,389,120,7
2019-06-25 11:55:28,43,65,17,477,198,8
2019-01-16 10:03:00,81,80,74,580,192,5
2019-03-02 03:18:42,7,61,49,393,252,3
2019-11-12 18:32:39,9,90,25,408,172,9
2019-10-23 13:12:21,73,48,51,550,192,0
2019-08-18 00:30:08,39,84,46,890,208,8
2019-07-26 09:19:30,0,64,65,850,151,0
2019-10-14 05:33:46,23,66,74,454,261,1
2019-02-02 06:29:07,70,60,24,854,217,2
2019-04-09 20:28:55,11,86,80,624,174,2
2019-10-25 08:19:16,20,97,41,474,79,0
2019-04-11 02:36:01,21,63,31,103,264,6
2019-03-30 10:19:20,54,69,12,576,211,0
2019-09-06 03:23:34,84,55,95,546,288,7
2019-09-15 05:11:59,41,78,41,569,173,4
2019-01-02 12:02:46,85,54,63,299,103,0
2019-04-07 04:05:04,44,22,81,976,194,8
2019-09-12 03:38:37,12,67,51,987,286,1
2019-06-22 05:19:40,86,78,69,183,214,9
2019-07-31 05:23:54,57,40,91,647,9,6
2019-05-20 16:05:15,50,43,62,188,282,5
2019-02-15 20:41:54,29,39,86,396,352,6
2019-11-11 22:35:48,16,32,64,644,252,9
2019-05-02 09:49:48,87,86,71,715,324,3
2019-06-24 19:30:08,19,19,93,217,97,6
2019-05-28 01:02:21,69,66,61,193,118,9
2019-04-25 21:00:44,35,69,81,376,128,3
2019-05-17 02:43:31,3,16,88,207,167,5
2019-03-31 16:15:41,89,77,62,233,112,5
2019-09-26 13:53:34,28,75,73,283,210,0
2019-09-13 20:30:52,0,40,64,326,236,3
2019-01-06 12:13:04,68,68,37,396,271,5
2019-12-27 05:02:29,34,48,29,779,355,4
2019-07-29 21:12:19,65,66,39,338,344,2
2019-01-21 07:46:45,76,77,25,699,270,8
2019-09-26 09:49:14,17,75,32,634,128,6
2019-05-22 07:44:26,5,45,43,703,315,3
2019-08-11 05:47:15,55,28,89,10,234,3
2019-06-12 06:00:32,22,78,31,409,167,4
2019-06-21 01:13:35,4,46,67,123,39,0
2019-10-19 21:05:02,7,90,48,135,45,7
2019-09-24 20:13:05,6,95,50,436,69,4
2019-01-02 01:35:11,49,38,22,772,35,9
2019-09-24 00:33:24,55,80,40,80,159,0
2019-12-11 16:10:16,72,66,83,852,136,9
2019-05-27 22:04:49,1,62,69,979,8,6
2019-07-10 20:08:31,39,66,69,944,270,6
2019-03-03 07:28:47,25,69,72,762,2,6
2019-04-07 02:38:17,99,8,45,170,2,8
2019-09-17 18:29:14,52,59,87,388,113,4
2019-08-31 18:00:33,81,91,90,670,345,5
2019-07-06 02:20:44,1,27,19,371,96,5
2019-03-28 09:59:28,25,78,65,773,97,2
2019-04-05 15:28:23,41,55,59,203,319,5
2019-06-07 16:49:17,84,40,93,64,305,9
2019-06-27 07:58:53,37,67,60,263,26,8
2019-12-07 07:38:58,54,58,84,130,285,4
2019-09-16 12:47:20,12,76,57,846,314,2
2019-01-18 01:16:58,4,18,58,73,265,3
2019-08-02 16:49:15,75,69,88,534,214,4
2019-04-29 22:56:45,76,52,52,278,326,5
2019-03-14 07:59:45,62,64,43,473,275,9
2019-11-19 10:43:17,92,21,58,610,261,1
2019-04-03 10:42:14,78,85,79,636,207,2
2019-04-28 21:53:49,72,66,92,83,183,0
2019-12-26 18:37:31,26,73,79,802,251,9
2019-07-18 18:00:29,97,81,83,847,224,9
2019-02-20 22:16:10,18,37,58,779,111,2
2019-07-17 16:21:25,7,48,76,933,2,0
2019-12-23 16:19:17,20,88,97,192,72,6
2019-06-27 05:19:11,26,52,81,277,212,7
2019-04-02 20:07:32,5,76,60,279,128,2
2019-08-17 22:20:18,82,56,80,700,301,2
2019-06-14 20:53:46,65,57,65,73,58,3
2019-03-26 03:14:17,99,52,96,629,138,4
2019-03-14 21:12:05,84,48,16,47,95,3
2019-09-19 23:28:12,77,88,41,874,129,2
2019-09-26 03:24:55,6,78,83,249,321,0
2019-10-09 17:51:30,83,8,73,853,113,8
2019-09-30 11:16:57,89,65,65,757,15,5
2019-10-22 13:25:27,74,73,92,149,322,1
2019-05-24 21:32:24,90,88,53,108,334,1
2019-07-09 22:50:04,37,89,52,880,326,7
2019-12-26 23:45:04,8,87,97,133,58,3
2019-12-16 22:04:38,38,75,46,390,244,1
2019-05-08 06:01:10,65,82,80,602,217,6
2019-07-08 14:33:19,29,56,45,1,243,5
2019-09-10 19:45:07,48,77,56,140,110,0
2019-10-03 18:57:57,46,96,87,270,104,8
2019-04-10 09:00:47,88,39,66,478,167,3
2019-06-18 04:47:18,67,7,74,341,8,4
2019-09-07 01:31:53,70,97,90,332,297,8
2019-02-23 04:47:10,53,39,56,14,358,4
2019-01-20 19:45:12,47,16,87,733,20,2
2019-03-25 17:44:50,63,81,30,680,92,1
2019-08-28 05:07:00,86,76,73,504,158,3
2019-05-10 05:44:25,21,63,66,915,212,4
2019-10-26 16:11:23,52,44,69,46,310,6
2019-03-25 11:07:22,28,92,74,543,152,3
2019-09-03 05:57:16,71,52,81,426,102,5
2019-07-04 06:26:04,83,78,97,89,233,7
2019-08-30 18:05:39,11,49,81,592,58,4
2019-01-12 22:15:55,22,65,56,552,263,9
2019-02-02 09:56:47,80,84,88,917,268,4
2019-10-15 21:03:52,72,78,91,644,263,3
2019-11-10 11:43:59,49,29,29,549,345,4
2019-11-26 01:37:46,59,73,89,947,343,4
2019-09-09 12:05:07,97,81,96,611,106,2
2019-11-02 08:58:36,98,43,53,739,138,2
2019-10-26 12:31:33,88,71,74,915,116,0
2019-05-27 13:19:34,96,63,66,468,118,1
2019-04-12 17:12:46,99,71,77,741,167,1
2019-07-23 19:13:09,77,43,44,300,18,0
2019-11-23 11:42:52,81,76,33,786,160,8
2019-04-05 01:44:12,57,92,46,885,1,7
2019-06-27 13:14:34,55,21,78,439,268,8
2019-03-28 20:49:08,82,46,30,531,213,8
2019-02-25 08:35:44,82,80,74,45,269,3
2019-01-20 05:42:29,15,55,75,900,3,5
2019-01-18 13:40:13,17,49,74,583,93,4
2019-07-19 19:03:09,73,16,65,728,328,1
2019-06-07 14:34:13,55,17,68,51,29,7
2019-04-11 20:15:40,6,83,72,944,66,2
2019-05-07 04:54:39,30,67,66,767,339,2
2019-04-08 05:06:17,4,45,93,141,108,3
2019-05-21 05:11:28,10,51,62,413,225,8
2019-06-22 12:23:08,19,73,63,813,184,5
2019-07-31 19:58:28,68,66,12,355,89,9
2019-11-11 15:47:42,11,74,63,108,285,7
2019-03-03 02:30:15,41,52,39,0,231,9
2019-12-21 18:51:10,23,36,41,17,177,3
2019-11-09 07:42:09,90,29,33,958,72,4
2019-08-31 07:22:20,70,35,96,837,57,9
2019-01-17 09:14:32,47,85,97,206,81,6
2019-03-09 17:31:27,51,77,27,328,243,3
2019-01-26 18:56:48,24,82,78,925,118,9
2019-10-02 16:55:08,44,49,78,348,287,7
2019-03-13 08:05:36,78,36,24,464,241,3
2019-04-29 18:32:19,26,90,88,988,324,2
2019-08-17 21:29:38,42,90,44,796,183,6
2019-09-06 05:47:12,56,61,40,654,207,5
2019-11-13 09:51:35,65,89,93,752,254,6
2019-01-15 02:56:14,51,62,51,479,317,6
2019-12-26 16:28:44,84,51,54,850,143,1
2019-01-09 03:06:00,66,80,61,494,309,7
2019-08-31 23:35:00,45,81,21,757,317,8
2019-08-28 22:30:24,28,46,29,549,358,1
2019-03-05 01:44:03,50,69,26,597,334,3
2019-01-18 18:38:59,75,60,48,509,267,1
2019-08-08 04:50:28,52,94,53,688,227,5
2019-07-13 01:34:25,80,83,81,692,224,9
2019-12-25 00:12:14,76,61,82,503,200,7
2019-06-06 19:40:59,8,57,74,198,134,1
2019-06-01 21:50:58,58,57,44,457,251,9
2019-03-01 00:30:36,36,86,41,887,9,3
2019-11-08 22:50:42,72,63,90,422,68,9
2019-08-21 18:35:38,10,85,74,223,127,7
2019-03-06 23:04:50,15,35,41,72,297,8
2019-05-07 16:53:20,87,53,52,462,282,3
2019-05-24 08:06:57,16,79,31,113,267,7
2019-04-07 00:16:03,11,71,54,350,344,4
2019-06-27 20:57:44,31,83,93,747,323,5
2019-12-25 23:07:57,9,56,62,726,62,9
2019-03-24 10:49:38,64,84,62,905,113,9
2019-11-05 00:44:50,70,80,80,266,248,6
2019-09-20 12:29:41,50,57,76,372,172,0
2019-07-12 20:44:24,66,78,57,438,301,6
2019-05-02 12:59:57,22,85,98,101,348,8
2019-01-11 14:23:30,50,39,80,320,318,0
2019-09-01 14:56:41,56,61,65,897,268,4
2019-03-04 10:02:14,97,82,22,847,28,2
2019-11-29 23:15:36,38,76,69,382,71,2
2019-08-07 16:59:10,61,74,58,737,37,1
2019-06-22 04:00:53,51,78,91,84,167,5
2019-02-15 11:34:49,53,23,49,457,208,0
2019-11-29 17:31:32,44,86,63,99,261,6
2019-04-30 07:37:04,11,74,62,854,308,1
2019-10-20 11:34:56,49,52,60,296,278,4
2019-01-03 22:27:25,43,24,40,243,76,2
2019-10-17 21:50:46,65,61,87,433,122,6
2019-07-13 23:05:23,69,54,97,752,86,2
2019-04-16 13:09:53,47,79,47,100,22,0
2019-10-01 17:48:35,14,82,95,788,211,6
2019-12-01 18:33:59,11,74,53,709,299,6
2019-04-26 08:20:29,33,30,33,545,207,9
2019-07-02 21:01:12,83,89,81,947,2,0
2019-07-25 07:42:31,46,38,87,357,157,8
2019-01-18 09:12:35,65,81,80,902,354,6
2019-06-02 20:54:06,45,64,95,119,122,1
2019-01-10 09:46:52,9,87,85,27,327,8
2019-11-12 18:02:09,73,66,29,998,243,8
2019-09-24 19:45:11,54,65,46,469,242,5
2019-05-11 15:04:59,66,55,42,852,42,6
2019-10-06 16:54:52,48,64,74,299,359,0
2019-05-21 21:28:18,68,79,94,283,201,9
2019-09-17 19:13:25,68,52,69,378,167,6
2019-12-14 04:39:06,67,61,68,350,288,6
2019-12-01 00:40:32,36,85,55,529,211,4
2019-11-25 13:46:42,34,21,34,585,86,2
2019-07-08 04:18:07,42,14,83,724,111,0
2019-09-24 23:14:44,15,59,93,538,41,3
2019-04-25 21:21:58,57,52,96,790,42,4
2019-08-11 20:51:13,63,50,81,700,337,4
2019-02-06 08:54:57,59,74,40,735,122,6
2019-11-18 18:33:17,77,84,45,380,130,8
2019-08-05 04:28:24,87,80,95,132,104,9
2019-06-27 17:25:58,68,95,72,96,219,7
2019-03-31 02:45:25,42,59,65,838,223,3
2019-05-28 11:58:52,53,50,98,726,78,3
2019-10-17 09:19:21,29,52,96,303,357,4
2019-11-13 15:40:11,51,88,84,708,1,9
2019-07-01 07:21:08,9,75,96,829,152,9
2019-07-25 22:46:14,88,50,49,377,206,6
2019-05-06 03:35:25,44,59,46,698,196,4
2019-03-17 04:44:34,81,7,39,380,96,2
2019-03-09 09:19:22,88,53,78,722,123,8
2019-12-08 12:10:18,80,56,87,906,126,0
2019-03-08 11:07:35,65,85,98,97,22,0
2019-04-25 10:13:35,68,82,51,719,129,4
2019-07-09 15:53:57,34,73,66,535,70,8
2019-06-02 13:22:10,54,32,49,845,47,6
2019-04-19 14:09:26,59,72,6,927,23,4
2019-04-03 13:48:29,54,79,88,783,146,3
2019-05-23 07:32:28,72,69,87,413,108,7
2019-08-31 19:42:32,52,88,96,244,131,4
2019-06-09 22:47:04,91,79,18,367,211,7
2019-06-25 17:33:04,23,71,79,784,39,4
2019-04-05 05:22:48,3,42,75,293,119,5
2019-04-16 22:38:21,20,32,86,837,20,2
2019-06-16 20:36:37,84,77,27,930,243,4
2019-07-01 06:08:52,42,79,91,603,202,0
2019-06-29 08:48:59,52,80,78,195,222,5
2019-09-18 09:14:43,40,94,50,800,342,5
2019-08-22 15:33:24,16,27,92,813,93,7
2019-04-06 14:25:50,31,70,41,205,71,1
2019-06-01 19:53:04,76,44,60,891,36,4
2019-10-19 22:27:08,23,49,51,109,290,5
2019-09-08 18:11:25,69,67,98,714,283,0
2019-04-07 08:27:25,9,50,66,906,243,9
2019-05-11 17:17:08,28,64,96,453,143,5
2019-04-17 09:44:42,59,44,91,758,25,7
2019-04-21 05:37:35,61,78,70,705,241,2
2019-04-05 17:52:43,18,68,82,866,113,3
2019-02-17 03:30:21,37,70,36,900,92,2
2019-09-08 16:24:04,40,48,56,596,219,8
2019-03-04 22:39:40,93,67,85,762,135,8
2019-11-15 17:42:59,6,81,81,322,130,2
2019-11-07 12:31:41,16,57,47,821,344,1
2019-02-18 14:25:05,90,79,89,927,21,6
2019-10-06 15:42:40,32,42,57,871,29,2
2019-11-10 01:47:45,21,47,93,683,242,8
2019-01-20 02:40:15,37,94,40,479,67,2
2019-04-25 20:16:41,90,85,60,679,224,7
2019-08-09 08:02:39,42,59,87,402,19,2
2019-12-15 14:48:18,41,91,64,772,76,2
2019-06-24 01:28:07,35,51,74,447,359,8
2019-05-13 14:22:42,32,85,29,947,352,4
2019-11-14 18:30:03,30,66,61,837,230,2
2019-07-01 18:57:52,99,61,67,680,114,5
2019-07-31 20:49:08,13,68,35,90,238,9
2019-04-20 12:58:47,31,48,87,476,280,4
2019-01-07 07:09:15,29,62,93,608,219,0
2019-01-15 02:35:50,78,81,48,825,90,2
2019-01-07 22:58:03,92,79,21,399,168,0
2019-10-02 15:53:23,63,81,93,977,151,8
2019-07-29 20:27:21,55,76,57,104,289,3
2019-06-28 07:42:12,91,61,87,422,195,3
2019-09-12 14:58:39,12,53,49,723,132,3
2019-08-17 17:25:05,19,36,39,533,263,4
2019-10-11 01:13:46,93,87,91,514,187,8
2019-04-01 05:34:00,52,45,58,788,194,4
2019-09-03 17:03:53,1,79,80,581,227,0
2019-12-28 03:21:21,33,37,69,41,69,5
2019-12-01 20:43:24,89,52,60,658,335,1
2019-02-27 21:27:17,84,95,43,630,91,8
2019-10-27 06:42:51,58,87,38,900,173,6
2019-11-16 12:29:08,61,49,97,694,62,7
2019-01-20 08:47:38,87,90,73,100,280,7
2019-06-01 19:04:56,97,88,53,371,345,0
2019-12-07 17:14:31,60,63,85,649,147,5
2019-03-28 10:38:24,26,80,94,270,186,0
2019-04-19 05:28:46,80,52,71,181,202,6
2019-10-08 03:32:11,62,62,55,744,139,3
2019-07-04 17:39:42,6,66,62,849,359,0
2019-03-19 00:06:37,49,90,78,220,61,3
2019-11-09 21:33:19,97,20,30,274,52,3
2019-06-10 15:01:35,11,93,68,551,156,5
2019-06-23 11:58:00,85,72,94,784,196,0
2019-10-17 20:28:06,97,84,71,522,109,5
2019-05-05 10:16:25,69,24,70,993,166,9
2019-11-15 21:36:11,30,88,30,523,50,7
2019-03-14 21:45:02,17,36,94,951,30,4
2019-09-01 14:36:19,12,91,38,802,150,7
2019-08-15 21:18:46,9,86,80,516,111,0
2019-02-15 23:13:23,67,22,75,767,167,3
2019-03-14 12:15:57,72,90,81,622,104,2
2019-01-14 19:16:34,26,11,33,770,36,3
2019-01-06 12:46:57,13,87,56,983,201,2
2019-06-18 05:57:29,92,41,39,79,149,7
2019-01-02 21:30:22,44,72,87,427,62,3
2019-11-27 10:41:36,52,81,21,264,152,2
2019-04-16 09:54:14,29,53,86,282,350,8
2019-02-14 08:26:48,33,63,59,538,25,1
2019-04-13 05:53:14,81,73,75,545,315,2
2019-07-10 13:25:36,52,17,80,237,296,3
2019-02-16 16:10:06,32,54,81,143,134,9
